adstrd_nm,adstrd_cd,legaldong_nm,legaldong_cd,tot_po,tot_hshld_co,hshld_per_po,ave_income_amt
경기도 용인시 처인구 원삼면,4146134000,목신리,4146134029,8740,3533,2.47,2138.54
경기도 용인시 처인구 원삼면,4146134000,학일리,4146134030,8740,3533,2.47,2124.46
경기도 용인시 처인구 원삼면,4146134000,문촌리,4146134031,8740,3533,2.47,2322.54
경기도 용인시 처인구 원삼면,4146134000,가재월리,4146134032,8740,3533,2.47,2102.29
경기도 용인시 처인구 백암면,4146135000,백암리,4146135021,9720,3684,2.64,1860.77
경기도 용인시 처인구 백암면,4146135000,박곡리,4146135022,9720,3684,2.64,1774.04
경기도 용인시 처인구 백암면,4146135000,백봉리,4146135023,9720,3684,2.64,1681.18
경기도 용인시 처인구 백암면,4146135000,고안리,4146135024,9720,3684,2.64,1647.37
경기도 용인시 처인구 백암면,4146135000,옥산리,4146135025,9720,3684,2.64,1537.02
경기도 용인시 처인구 백암면,4146135000,장평리,4146135026,9720,3684,2.64,1663.87
경기도 용인시 처인구 백암면,4146135000,석천리,4146135027,9720,3684,2.64,1640.22
경기도 용인시 처인구 백암면,4146135000,용천리,4146135028,9720,3684,2.64,1611.71
경기도 용인시 처인구 백암면,4146135000,근삼리,4146135029,9720,3684,2.64,1632.12
경기도 용인시 처인구 백암면,4146135000,근창리,4146135030,9720,3684,2.64,1816.67
경기도 용인시 처인구 백암면,4146135000,근곡리,4146135031,9720,3684,2.64,1655.38
경기도 용인시 처인구 백암면,4146135000,가창리,4146135032,9720,3684,2.64,1717.69
경기도 용인시 처인구 백암면,4146135000,가좌리,4146135033,9720,3684,2.64,1730.07
경기도 용인시 처인구 양지면,4146136000,양지리,4146136021,20642,8075,2.56,2754.04
경기도 용인시 처인구 양지면,4146136000,남곡리,4146136022,20642,8075,2.56,3094.43
경기도 용인시 처인구 양지면,4146136000,평창리,4146136023,20642,8075,2.56,3161.09
경기도 용인시 처인구 양지면,4146136000,제일리,4146136024,20642,8075,2.56,3056.99
경기도 용인시 처인구 양지면,4146136000,추계리,4146136025,20642,8075,2.56,2837.06
경기도 용인시 처인구 양지면,4146136000,식금리,4146136026,20642,8075,2.56,2481.52
경기도 용인시 처인구 양지면,4146136000,정수리,4146136027,20642,8075,2.56,2620.47
경기도 용인시 처인구 양지면,4146136000,대대리,4146136028,20642,8075,2.56,2720.56
경기도 용인시 처인구 양지면,4146136000,주북리,4146136029,20642,8075,2.56,2274.63
경기도 용인시 처인구 양지면,4146136000,송문리,4146136030,20642,8075,2.56,2526.17
경기도 용인시 처인구 중앙동,4146151000,김량장동,4146110100,26920,11812,2.28,3395.13
경기도 용인시 처인구 중앙동,4146151000,남동,4146110400,26920,11812,2.28,4332.25
경기도 용인시 처인구 역삼동,4146152000,역북동,4146110200,44729,17517,2.55,4394.44
경기도 용인시 처인구 역삼동,4146152000,삼가동,4146110300,44729,17517,2.55,3932.93
경기도 용인시 처인구 유림동,4146153000,유방동,4146110500,35976,13242,2.72,3427.39
경기도 용인시 처인구 유림동,4146153000,고림동,4146110600,35976,13242,2.72,3254.99
경기도 용인시 처인구 동부동,4146154000,마평동,4146110700,14108,5721,2.47,2940.64
경기도 용인시 처인구 동부동,4146154000,운학동,4146110800,14108,5721,2.47,2569.35
경기도 용인시 처인구 동부동,4146154000,호동,4146110900,14108,5721,2.47,2705.28
경기도 용인시 처인구 동부동,4146154000,해곡동,4146111000,14108,5721,2.47,2466.60
경기도 용인시 기흥구 신갈동,4146351000,신갈동,4146310100,38834,15463,2.51,3834.04
경기도 용인시 기흥구 영덕1동,4146351600,영덕동,4146311100,30624,11308,2.71,5853.52
경기도 용인시 기흥구 영덕2동,4146351700,영덕동,4146311100,17227,6766,2.55,5853.52
경기도 용인시 기흥구 영덕2동,4146351700,하갈동,4146310400,17227,6766,2.55,4999.08
경기도 용인시 기흥구 구갈동,4146352000,구갈동,4146310200,43028,17590,2.45,5950.69
경기도 용인시 기흥구 상갈동,4146353000,상갈동,4146310300,13634,5944,2.29,4158.34
경기도 용인시 기흥구 보라동,4146353500,보라동,4146310500,32692,11664,2.80,4604.75
경기도 용인시 기흥구 보라동,4146353500,지곡동,4146310600,32692,11664,2.80,3646.53
경기도 용인시 기흥구 기흥동,4146354000,공세동,4146310700,20802,8069,2.58,4062.64
경기도 용인시 기흥구 기흥동,4146354000,고매동,4146310800,20802,8069,2.58,4492.94
경기도 용인시 기흥구 서농동,4146355000,농서동,4146310900,28668,10296,2.78,5605.26
경기도 용인시 기흥구 서농동,4146355000,서천동,4146311000,28668,10296,2.78,5216.97
경기도 용인시 기흥구 구성동,4146356000,언남동,4146311200,38187,13822,2.76,4258.67
경기도 용인시 기흥구 구성동,4146356000,청덕동,4146311400,38187,13822,2.76,4887.25
경기도 용인시 기흥구 마북동,4146357000,마북동,4146311300,31058,10952,2.84,4821.01
경기도 용인시 기흥구 상하동,4146358600,상하동,4146311700,25476,8645,2.95,4190.49
경기도 용인시 기흥구 보정동,4146359000,보정동,4146311800,34824,12387,2.81,5536.93
경기도 용인시 수지구 풍덕천1동,4146551000,풍덕천동,4146510100,35962,15007,2.40,5209.04
경기도 용인시 수지구 풍덕천2동,4146552000,풍덕천동,4146510100,40626,14405,2.82,5209.04
경기도 용인시 수지구 신봉동,4146553000,신봉동,4146510500,36057,12483,2.89,5733.96
경기도 용인시 수지구 죽전1동,4146554000,죽전동,4146510200,56804,20367,2.79,6195.36
경기도 용인시 수지구 죽전2동,4146555000,죽전동,4146510200,17987,7194,2.50,6195.36
경기도 용인시 수지구 동천동,4146556000,동천동,4146510300,48072,17549,2.74,5180.74
경기도 용인시 수지구 동천동,4146556000,고기동,4146510400,48072,17549,2.74,5157.97
경기도 용인시 수지구 상현1동,4146557000,상현동,4146510700,47255,16492,2.87,5879.62
경기도 용인시 수지구 상현2동,4146558000,상현동,4146510700,32535,10745,3.03,5879.62
경기도 용인시 수지구 성복동,4146559000,성복동,4146510600,48564,16306,2.98,4805.12
경기도 파주시 문산읍,4148025000,문산리,4148025021,47518,18728,2.54,1824.17
경기도 파주시 문산읍,4148025000,당동리,4148025022,47518,18728,2.54,2839.54
경기도 파주시 문산읍,4148025000,선유리,4148025023,47518,18728,2.54,2023.93
경기도 파주시 문산읍,4148025000,임진리,4148025024,47518,18728,2.54,1988.25
경기도 파주시 문산읍,4148025000,운천리,4148025025,47518,18728,2.54,2039.03
경기도 파주시 문산읍,4148025000,사목리,4148025026,47518,18728,2.54,2231.76
경기도 파주시 문산읍,4148025000,마정리,4148025027,47518,18728,2.54,1919.07
경기도 파주시 문산읍,4148025000,장산리,4148025028,47518,18728,2.54,1921.56
경기도 파주시 문산읍,4148025000,내포리,4148025029,47518,18728,2.54,2388.10
경기도 파주시 문산읍,4148025000,이천리,4148025030,47518,18728,2.54,1791.24
경기도 파주시 파주읍,4148025300,봉서리,4148025321,13393,5808,2.31,2086.97
경기도 파주시 파주읍,4148025300,향양리,4148025322,13393,5808,2.31,2006.52
경기도 파주시 파주읍,4148025300,부곡리,4148025323,13393,5808,2.31,2000.23
경기도 파주시 파주읍,4148025300,봉암리,4148025324,13393,5808,2.31,2351.75
경기도 파주시 파주읍,4148025300,백석리,4148025325,13393,5808,2.31,1976.72
경기도 파주시 파주읍,4148025300,파주리,4148025326,13393,5808,2.31,1687.54
경기도 파주시 파주읍,4148025300,연풍리,4148025327,13393,5808,2.31,1489.91
경기도 파주시 법원읍,4148025600,오현리,4148025621,11099,4595,2.42,1723.46
경기도 파주시 법원읍,4148025600,법원리,4148025622,11099,4595,2.42,1808.57
경기도 파주시 법원읍,4148025600,가야리,4148025623,11099,4595,2.42,1939.97
경기도 파주시 법원읍,4148025600,동문리,4148025624,11099,4595,2.42,1974.26
경기도 파주시 법원읍,4148025600,대능리,4148025625,11099,4595,2.42,1783.40
경기도 파주시 법원읍,4148025600,삼방리,4148025626,11099,4595,2.42,1869.87
경기도 파주시 법원읍,4148025600,갈곡리,4148025627,11099,4595,2.42,1959.94
경기도 파주시 법원읍,4148025600,직천리,4148025628,11099,4595,2.42,1944.74
경기도 파주시 법원읍,4148025600,웅담리,4148025629,11099,4595,2.42,1737.91
경기도 파주시 법원읍,4148025600,금곡리,4148025630,11099,4595,2.42,1716.62
경기도 파주시 조리읍,4148026200,봉일천리,4148026221,29824,11125,2.68,2177.02
경기도 파주시 조리읍,4148026200,뇌조리,4148026222,29824,11125,2.68,2279.30
경기도 파주시 조리읍,4148026200,등원리,4148026223,29824,11125,2.68,2349.87
경기도 파주시 조리읍,4148026200,장곡리,4148026224,29824,11125,2.68,2326.05
경기도 파주시 조리읍,4148026200,오산리,4148026225,29824,11125,2.68,2331.17
경기도 파주시 조리읍,4148026200,능안리,4148026226,29824,11125,2.68,2803.73
경기도 파주시 조리읍,4148026200,대원리,4148026227,29824,11125,2.68,2373.28
경기도 파주시 월롱면,4148031000,위전리,4148031021,10385,3928,2.64,2386.98
경기도 파주시 월롱면,4148031000,도내리,4148031022,10385,3928,2.64,2205.63
경기도 파주시 월롱면,4148031000,덕은리,4148031023,10385,3928,2.64,3136.63
경기도 파주시 월롱면,4148031000,능산리,4148031024,10385,3928,2.64,2453.72
경기도 파주시 월롱면,4148031000,영태리,4148031025,10385,3928,2.64,2274.75
경기도 파주시 탄현면,4148032000,성동리,4148032021,14732,6255,2.36,3083.15
경기도 파주시 탄현면,4148032000,법흥리,4148032022,14732,6255,2.36,3121.26
경기도 파주시 탄현면,4148032000,갈현리,4148032023,14732,6255,2.36,2110.98
경기도 파주시 탄현면,4148032000,문지리,4148032024,14732,6255,2.36,2396.13
경기도 파주시 탄현면,4148032000,대동리,4148032025,14732,6255,2.36,2146.85
경기도 파주시 탄현면,4148032000,만우리,4148032026,14732,6255,2.36,2296.98
경기도 파주시 탄현면,4148032000,축현리,4148032027,14732,6255,2.36,2497.95
경기도 파주시 탄현면,4148032000,금승리,4148032028,14732,6255,2.36,2418.61
경기도 파주시 탄현면,4148032000,오금리,4148032029,14732,6255,2.36,2250.76
경기도 파주시 탄현면,4148032000,낙하리,4148032030,14732,6255,2.36,2785.60
경기도 파주시 탄현면,4148032000,금산리,4148032031,14732,6255,2.36,2276.04
경기도 파주시 광탄면,4148035000,분수리,4148035021,14320,4972,2.88,1754.56
경기도 파주시 광탄면,4148035000,방축리,4148035022,14320,4972,2.88,1679.45
경기도 파주시 광탄면,4148035000,마장리,4148035023,14320,4972,2.88,1759.50
경기도 파주시 광탄면,4148035000,발랑리,4148035024,14320,4972,2.88,1893.94
경기도 파주시 광탄면,4148035000,창만리,4148035025,14320,4972,2.88,1665.63
경기도 파주시 광탄면,4148035000,용미리,4148035026,14320,4972,2.88,1792.27
경기도 파주시 광탄면,4148035000,신산리,4148035027,14320,4972,2.88,1802.01
경기도 파주시 광탄면,4148035000,기산리,4148035028,14320,4972,2.88,1958.94
경기도 파주시 광탄면,4148035000,영장리,4148035029,14320,4972,2.88,1820.47
경기도 파주시 파평면,4148036000,덕천리,4148036021,4032,1650,2.44,1515.22
경기도 파주시 파평면,4148036000,두포리,4148036022,4032,1650,2.44,1615.64
경기도 파주시 파평면,4148036000,마산리,4148036023,4032,1650,2.44,1532.18
경기도 파주시 파평면,4148036000,율곡리,4148036024,4032,1650,2.44,1852.70
경기도 파주시 파평면,4148036000,금파리,4148036026,4032,1650,2.44,1557.38
경기도 파주시 파평면,4148036000,장파리,4148036027,4032,1650,2.44,1475.70
경기도 파주시 파평면,4148036000,눌노리,4148036028,4032,1650,2.44,1482.82
경기도 파주시 적성면,4148037000,어유지리,4148037021,7178,2779,2.58,1425.63
경기도 파주시 적성면,4148037000,장현리,4148037023,7178,2779,2.58,1563.66
경기도 파주시 적성면,4148037000,구읍리,4148037024,7178,2779,2.58,1506.17
경기도 파주시 적성면,4148037000,객현리,4148037025,7178,2779,2.58,1537.47
경기도 파주시 적성면,4148037000,가월리,4148037026,7178,2779,2.58,1393.76
경기도 파주시 적성면,4148037000,무건리,4148037027,7178,2779,2.58,1348.67
경기도 파주시 적성면,4148037000,율포리,4148037028,7178,2779,2.58,1511.09
경기도 파주시 적성면,4148037000,답곡리,4148037029,7178,2779,2.58,1565.70
경기도 파주시 적성면,4148037000,식현리,4148037030,7178,2779,2.58,1514.79
경기도 파주시 적성면,4148037000,주월리,4148037031,7178,2779,2.58,1473.74
경기도 파주시 적성면,4148037000,설마리,4148037032,7178,2779,2.58,1338.45
경기도 파주시 적성면,4148037000,적암리,4148037033,7178,2779,2.58,1477.21
경기도 파주시 적성면,4148037000,두지리,4148037034,7178,2779,2.58,1585.27
경기도 파주시 적성면,4148037000,마지리,4148037035,7178,2779,2.58,1558.32
경기도 파주시 적성면,4148037000,자장리,4148037036,7178,2779,2.58,1536.94
경기도 파주시 군내면,4148038000,백연리,4148038021,516,195,2.65,2028.02
경기도 파주시 군내면,4148038000,조산리,4148038023,516,195,2.65,1638.00
경기도 파주시 금촌1동,4148051000,금촌동,4148010100,22163,10509,2.11,2495.94
경기도 파주시 금촌1동,4148051000,아동동,4148010200,22163,10509,2.11,2478.18
경기도 파주시 금촌1동,4148051000,금릉동,4148012300,22163,10509,2.11,3464.30
경기도 파주시 금촌2동,4148052000,금촌동,4148010100,32635,11742,2.78,2495.94
경기도 파주시 금촌2동,4148052000,금릉동,4148012300,32635,11742,2.78,3464.30
경기도 파주시 금촌3동,4148053000,금촌동,4148010100,26728,9910,2.70,2495.94
경기도 파주시 금촌3동,4148053000,아동동,4148010200,26728,9910,2.70,2478.18
경기도 파주시 금촌3동,4148053000,야동동,4148010400,26728,9910,2.70,2562.99
경기도 파주시 금촌3동,4148053000,검산동,4148010500,26728,9910,2.70,2737.34
경기도 파주시 금촌3동,4148053000,맥금동,4148010600,26728,9910,2.70,2640.98
경기도 파주시 교하동,4148054000,교하동,4148010700,41379,15104,2.74,3193.33
경기도 파주시 교하동,4148054000,다율동,4148010900,41379,15104,2.74,3896.70
경기도 파주시 교하동,4148054000,오도동,4148011000,41379,15104,2.74,2798.54
경기도 파주시 교하동,4148054000,산남동,4148011200,41379,15104,2.74,3944.62
경기도 파주시 교하동,4148054000,동패동,4148011300,41379,15104,2.74,4941.85
경기도 파주시 교하동,4148054000,당하동,4148011400,41379,15104,2.74,3436.14
경기도 파주시 교하동,4148054000,문발동,4148011500,41379,15104,2.74,4782.78
경기도 파주시 교하동,4148054000,송촌동,4148011600,41379,15104,2.74,3382.99
경기도 파주시 교하동,4148054000,목동동,4148011700,41379,15104,2.74,5160.01
경기도 파주시 교하동,4148054000,하지석동,4148011800,41379,15104,2.74,2759.15
경기도 파주시 교하동,4148054000,서패동,4148011900,41379,15104,2.74,3484.52
경기도 파주시 교하동,4148054000,신촌동,4148012000,41379,15104,2.74,3395.42
경기도 파주시 교하동,4148054000,연다산동,4148012100,41379,15104,2.74,2826.52
경기도 파주시 운정1동,4148055000,교하동,4148010700,44458,16016,2.78,3193.33
경기도 파주시 운정1동,4148055000,상지석동,4148011100,44458,16016,2.78,2695.14
경기도 파주시 운정1동,4148055000,당하동,4148011400,44458,16016,2.78,3436.14
경기도 파주시 운정1동,4148055000,와동동,4148012200,44458,16016,2.78,5221.10
경기도 파주시 운정2동,4148056000,목동동,4148011700,60343,22046,2.74,5160.01
경기도 파주시 운정3동,4148057000,야당동,4148010800,79838,29402,2.72,3554.31
경기도 파주시 운정3동,4148057000,동패동,4148011300,79838,29402,2.72,4941.85
경기도 이천시 장호원읍,4150025000,장호원리,4150025021,15011,6047,2.48,1856.58
경기도 이천시 장호원읍,4150025000,오남리,4150025022,15011,6047,2.48,1697.16
경기도 이천시 장호원읍,4150025000,진암리,4150025023,15011,6047,2.48,1796.19
경기도 이천시 장호원읍,4150025000,어석리,4150025024,15011,6047,2.48,1655.63
경기도 이천시 장호원읍,4150025000,대서리,4150025025,15011,6047,2.48,1695.61
경기도 이천시 장호원읍,4150025000,송산리,4150025026,15011,6047,2.48,1688.16
경기도 이천시 장호원읍,4150025000,방추리,4150025027,15011,6047,2.48,1722.59
경기도 이천시 장호원읍,4150025000,선읍리,4150025028,15011,6047,2.48,1696.83
경기도 이천시 장호원읍,4150025000,이황리,4150025029,15011,6047,2.48,1724.51
경기도 이천시 장호원읍,4150025000,나래리,4150025030,15011,6047,2.48,1719.78
경기도 이천시 장호원읍,4150025000,와현리,4150025031,15011,6047,2.48,1647.96
경기도 이천시 장호원읍,4150025000,풍계리,4150025032,15011,6047,2.48,1658.63
경기도 이천시 장호원읍,4150025000,노탑리,4150025033,15011,6047,2.48,1782.33
경기도 이천시 부발읍,4150025300,무촌리,4150025321,35718,13726,2.60,2802.68
경기도 이천시 부발읍,4150025300,죽당리,4150025322,35718,13726,2.60,2368.91
경기도 이천시 부발읍,4150025300,신원리,4150025323,35718,13726,2.60,2347.13
경기도 이천시 부발읍,4150025300,고백리,4150025324,35718,13726,2.60,2264.40
경기도 이천시 부발읍,4150025300,대관리,4150025325,35718,13726,2.60,2254.99
경기도 이천시 부발읍,4150025300,마암리,4150025326,35718,13726,2.60,2554.56
경기도 이천시 부발읍,4150025300,산촌리,4150025327,35718,13726,2.60,2607.76
경기도 이천시 부발읍,4150025300,신하리,4150025328,35718,13726,2.60,3055.45
경기도 이천시 부발읍,4150025300,가좌리,4150025329,35718,13726,2.60,2726.16
경기도 이천시 부발읍,4150025300,아미리,4150025330,35718,13726,2.60,2928.94
경기도 이천시 부발읍,4150025300,수정리,4150025331,35718,13726,2.60,2298.60
경기도 이천시 부발읍,4150025300,송온리,4150025332,35718,13726,2.60,2214.41
경기도 이천시 부발읍,4150025300,가산리,4150025333,35718,13726,2.60,2360.17
경기도 이천시 부발읍,4150025300,응암리,4150025334,35718,13726,2.60,2450.82
경기도 이천시 신둔면,4150031000,수광리,4150031021,14703,5563,2.64,2132.51
경기도 이천시 신둔면,4150031000,남정리,4150031022,14703,5563,2.64,2363.58
경기도 이천시 신둔면,4150031000,지석리,4150031023,14703,5563,2.64,2101.30
경기도 이천시 신둔면,4150031000,장동리,4150031024,14703,5563,2.64,1931.56
경기도 이천시 신둔면,4150031000,도봉리,4150031025,14703,5563,2.64,1973.78
경기도 이천시 신둔면,4150031000,도암리,4150031026,14703,5563,2.64,1923.52
경기도 이천시 신둔면,4150031000,수하리,4150031027,14703,5563,2.64,1959.17
경기도 이천시 신둔면,4150031000,수남리,4150031028,14703,5563,2.64,2067.32
경기도 이천시 신둔면,4150031000,고척리,4150031029,14703,5563,2.64,2175.59
경기도 이천시 신둔면,4150031000,용면리,4150031030,14703,5563,2.64,1845.71
경기도 이천시 신둔면,4150031000,인후리,4150031031,14703,5563,2.64,2033.07
경기도 이천시 신둔면,4150031000,마교리,4150031032,14703,5563,2.64,1749.44
경기도 이천시 신둔면,4150031000,소정리,4150031033,14703,5563,2.64,2212.77
경기도 이천시 백사면,4150032000,현방리,4150032021,11997,4508,2.66,2062.52
경기도 이천시 백사면,4150032000,경사리,4150032022,11997,4508,2.66,2186.03
경기도 이천시 백사면,4150032000,도립리,4150032023,11997,4508,2.66,2195.57
경기도 이천시 백사면,4150032000,송말리,4150032024,11997,4508,2.66,2063.43
경기도 이천시 백사면,4150032000,신대리,4150032025,11997,4508,2.66,1997.24
경기도 이천시 백사면,4150032000,모전리,4150032026,11997,4508,2.66,2156.29
경기도 이천시 백사면,4150032000,도지리,4150032027,11997,4508,2.66,1997.27
경기도 이천시 백사면,4150032000,조읍리,4150032028,11997,4508,2.66,2121.13
경기도 이천시 백사면,4150032000,우곡리,4150032029,11997,4508,2.66,2043.16
경기도 이천시 백사면,4150032000,내촌리,4150032030,11997,4508,2.66,2197.21
경기도 이천시 백사면,4150032000,상용리,4150032031,11997,4508,2.66,1898.37
경기도 이천시 백사면,4150032000,백우리,4150032032,11997,4508,2.66,1954.03
경기도 이천시 호법면,4150033000,유산리,4150033021,7511,2440,3.08,2029.20
경기도 이천시 호법면,4150033000,안평리,4150033022,7511,2440,3.08,2013.06
경기도 이천시 호법면,4150033000,후안리,4150033023,7511,2440,3.08,2134.90
경기도 이천시 호법면,4150033000,단천리,4150033024,7511,2440,3.08,1954.03
경기도 이천시 호법면,4150033000,매곡리,4150033025,7511,2440,3.08,1991.63
경기도 이천시 호법면,4150033000,동산리,4150033026,7511,2440,3.08,2006.64
경기도 이천시 호법면,4150033000,주박리,4150033027,7511,2440,3.08,1968.22
경기도 이천시 호법면,4150033000,주미리,4150033028,7511,2440,3.08,1940.44
경기도 이천시 호법면,4150033000,송갈리,4150033029,7511,2440,3.08,1878.49
경기도 이천시 마장면,4150034000,오천리,4150034021,16385,6443,2.54,2252.34
경기도 이천시 마장면,4150034000,양촌리,4150034022,16385,6443,2.54,2167.04
경기도 이천시 마장면,4150034000,관리,4150034023,16385,6443,2.54,2358.52
경기도 이천시 마장면,4150034000,회억리,4150034024,16385,6443,2.54,2482.21
경기도 이천시 마장면,4150034000,장암리,4150034025,16385,6443,2.54,2446.76
경기도 이천시 마장면,4150034000,목리,4150034026,16385,6443,2.54,2069.48
경기도 이천시 마장면,4150034000,표교리,4150034027,16385,6443,2.54,2150.96
경기도 이천시 마장면,4150034000,이치리,4150034028,16385,6443,2.54,2034.00
경기도 이천시 마장면,4150034000,각평리,4150034029,16385,6443,2.54,1812.78
경기도 이천시 마장면,4150034000,덕평리,4150034030,16385,6443,2.54,2485.04
경기도 이천시 마장면,4150034000,이평리,4150034031,16385,6443,2.54,2222.47
경기도 이천시 마장면,4150034000,해월리,4150034032,16385,6443,2.54,3427.04
경기도 이천시 마장면,4150034000,작촌리,4150034033,16385,6443,2.54,1975.88
경기도 이천시 대월면,4150035000,초지리,4150035025,15579,5423,2.87,2279.55
경기도 이천시 대월면,4150035000,사동리,4150035026,15579,5423,2.87,2845.51
경기도 이천시 대월면,4150035000,대대리,4150035027,15579,5423,2.87,2290.79
경기도 이천시 대월면,4150035000,대흥리,4150035028,15579,5423,2.87,2280.97
경기도 이천시 대월면,4150035000,도리리,4150035029,15579,5423,2.87,2061.03
경기도 이천시 대월면,4150035000,구시리,4150035030,15579,5423,2.87,2170.86
경기도 이천시 대월면,4150035000,군량리,4150035031,15579,5423,2.87,2167.49
경기도 이천시 대월면,4150035000,송라리,4150035032,15579,5423,2.87,2129.88
경기도 이천시 대월면,4150035000,장평리,4150035033,15579,5423,2.87,2048.99
경기도 이천시 대월면,4150035000,부필리,4150035034,15579,5423,2.87,1993.78
경기도 이천시 모가면,4150036000,진가리,4150036021,4907,1908,2.57,1985.89
경기도 이천시 모가면,4150036000,서경리,4150036022,4907,1908,2.57,1832.71
경기도 이천시 모가면,4150036000,산내리,4150036023,4907,1908,2.57,1847.64
경기도 이천시 모가면,4150036000,송곡리,4150036024,4907,1908,2.57,1868.16
경기도 이천시 모가면,4150036000,소사리,4150036025,4907,1908,2.57,1736.51
경기도 이천시 모가면,4150036000,양평리,4150036026,4907,1908,2.57,1919.73
경기도 이천시 모가면,4150036000,원두리,4150036027,4907,1908,2.57,1777.34
경기도 이천시 모가면,4150036000,소고리,4150036028,4907,1908,2.57,1844.38
경기도 이천시 모가면,4150036000,신갈리,4150036029,4907,1908,2.57,1912.87
경기도 이천시 모가면,4150036000,어농리,4150036030,4907,1908,2.57,1761.62
경기도 이천시 모가면,4150036000,두미리,4150036031,4907,1908,2.57,1777.67
경기도 이천시 설성면,4150037000,금당리,4150037021,4951,1956,2.53,1718.07
경기도 이천시 설성면,4150037000,장능리,4150037022,4951,1956,2.53,1663.96
경기도 이천시 설성면,4150037000,행죽리,4150037023,4951,1956,2.53,1639.60
경기도 이천시 설성면,4150037000,제요리,4150037024,4951,1956,2.53,1592.03
경기도 이천시 설성면,4150037000,신필리,4150037025,4951,1956,2.53,1631.53
경기도 이천시 설성면,4150037000,장천리,4150037026,4951,1956,2.53,1716.30
경기도 이천시 설성면,4150037000,자석리,4150037027,4951,1956,2.53,1631.74
경기도 이천시 설성면,4150037000,암산리,4150037028,4951,1956,2.53,1602.52
경기도 이천시 설성면,4150037000,송계리,4150037029,4951,1956,2.53,1565.32
경기도 이천시 설성면,4150037000,상봉리,4150037030,4951,1956,2.53,1635.59
경기도 이천시 설성면,4150037000,수산리,4150037031,4951,1956,2.53,1604.36
경기도 이천시 설성면,4150037000,대죽리,4150037032,4951,1956,2.53,1641.11
경기도 이천시 율면,4150038000,고당리,4150038021,3076,1288,2.39,1436.19
경기도 이천시 율면,4150038000,신추리,4150038022,3076,1288,2.39,1360.71
경기도 이천시 율면,4150038000,본죽리,4150038023,3076,1288,2.39,1410.04
경기도 이천시 율면,4150038000,북두리,4150038024,3076,1288,2.39,1393.83
경기도 이천시 율면,4150038000,산양리,4150038025,3076,1288,2.39,1325.40
경기도 이천시 율면,4150038000,석산리,4150038026,3076,1288,2.39,1405.82
경기도 이천시 율면,4150038000,산성리,4150038027,3076,1288,2.39,1439.31
경기도 이천시 율면,4150038000,오성리,4150038028,3076,1288,2.39,1391.75
경기도 이천시 율면,4150038000,월포리,4150038029,3076,1288,2.39,1419.06
경기도 이천시 율면,4150038000,총곡리,4150038030,3076,1288,2.39,1293.62
경기도 이천시 창전동,4150051000,창전동,4150010100,17153,7904,2.17,2422.08
경기도 이천시 증포동,4150051500,안흥동,4150010700,52950,18123,2.92,3093.86
경기도 이천시 증포동,4150051500,갈산동,4150010800,52950,18123,2.92,2701.13
경기도 이천시 증포동,4150051500,증포동,4150010900,52950,18123,2.92,3034.20
경기도 이천시 증포동,4150051500,송정동,4150011000,52950,18123,2.92,2617.05
경기도 이천시 중리동,4150052000,중리동,4150010300,15786,6301,2.51,2528.48
경기도 이천시 중리동,4150052000,증일동,4150010400,15786,6301,2.51,2697.12
경기도 이천시 중리동,4150052000,율현동,4150010500,15786,6301,2.51,2339.87
경기도 이천시 중리동,4150052000,진리동,4150010600,15786,6301,2.51,2447.24
경기도 이천시 중리동,4150052000,단월동,4150011200,15786,6301,2.51,1959.36
경기도 이천시 중리동,4150052000,대포동,4150011300,15786,6301,2.51,1914.51
경기도 이천시 중리동,4150052000,고담동,4150011400,15786,6301,2.51,2065.70
경기도 이천시 중리동,4150052000,장록동,4150011500,15786,6301,2.51,2337.38
경기도 이천시 관고동,4150053000,관고동,4150010200,10485,4585,2.29,2582.08
경기도 이천시 관고동,4150053000,사음동,4150011100,10485,4585,2.29,2805.12
경기도 안성시 공도읍,4155025000,양기리,4155025021,59868,23378,2.56,2365.20
경기도 안성시 공도읍,4155025000,웅교리,4155025022,59868,23378,2.56,2102.13
경기도 안성시 공도읍,4155025000,신두리,4155025023,59868,23378,2.56,2173.03
경기도 안성시 공도읍,4155025000,중복리,4155025024,59868,23378,2.56,2078.09
경기도 안성시 공도읍,4155025000,용두리,4155025025,59868,23378,2.56,2473.74
경기도 안성시 공도읍,4155025000,승두리,4155025026,59868,23378,2.56,2254.74
경기도 안성시 공도읍,4155025000,건천리,4155025027,59868,23378,2.56,2039.26
경기도 안성시 공도읍,4155025000,불당리,4155025028,59868,23378,2.56,2063.24
경기도 안성시 공도읍,4155025000,만정리,4155025029,59868,23378,2.56,2887.60
경기도 안성시 공도읍,4155025000,마정리,4155025030,59868,23378,2.56,3244.56
경기도 안성시 공도읍,4155025000,진사리,4155025031,59868,23378,2.56,2414.87
경기도 안성시 보개면,4155031000,적가리,4155031021,5559,2222,2.50,1621.67
경기도 안성시 보개면,4155031000,기좌리,4155031022,5559,2222,2.50,1590.42
경기도 안성시 보개면,4155031000,북좌리,4155031023,5559,2222,2.50,1507.18
경기도 안성시 보개면,4155031000,상삼리,4155031024,5559,2222,2.50,1695.85
경기도 안성시 보개면,4155031000,신장리,4155031025,5559,2222,2.50,1586.02
경기도 안성시 보개면,4155031000,양복리,4155031026,5559,2222,2.50,1684.63
